{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_329.wav', 'cpc_km100': '21 85 19 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 84 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 85 85 62 62 58 58 58 58 62 84 42 84 84 84 84 16 16 61 69 69 69 69 72 72 37 37 37 37 37 5 5 46 46 46 46 46 46 57 57 57 1 1 1 87 47 32 32 97 97 10 10 10 10 10 44 44 44 44 89 89 59 8 61 53 87 69 69 69 72 4 4 4 4 5 44 0 0 17 14 14 87 47 47 20 47 94 32 92 92 92 92 55 55 55 89 89 89 89 81 64 64 64 64 64 64 64 64 60 60 60 60 60 67 67 59 59 59 59 26 93 93 93 93 93 93 8 64 60 60 60 60 34 34 34 34 23 23 23 23 23 23 23 23 23 76 76 76 76 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 56 30 35 35 35 35 35 35 30', 'duration': 2.72}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_220.wav', 'cpc_km100': '21 85 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 77 77 21 85 85 31 31 31 31 54 54 54 54 84 26 26 26 26 26 26 53 69 69 69 72 72 37 37 5 4 4 4 4 4 96 96 96 88 88 59 71 71 71 71 60 47 47 47 92 92 97 10 10 10 4 4 4 4 33 33 24 24 89 89 89 6 8 89 6 6 6 53 53 43 95 45 45 95 95 95 50 50 38 38 78 1 1 34 34 34 34 34 23 23 23 23 23 88 17 17 17 17 68 68 68 68 68 68 68 40 7 69 69 69 72 4 4 4 4 97 97 5 0 0 61 87 47 47 47 47 21 92 55 55 55 59 79 79 70 70 70 70 34 23 23 23 23 23 23 88 88 88 88 88 57 57 57 57 57 57 1 48 48 48 48 9 9 9 9 95 95 95 63 63 16 16 16 79 34 34 34 34 23 23 23 23 23 88 88 88 88 12 12 53 8 1 87 47 47 92 92 2 2 57 57 57 57 1 1 1 1 1 76 76 76 76 76 76 76 76 76 76 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 30', 'duration': 3.36}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_037.wav', 'cpc_km100': '21 85 19 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 42 75 75 75 75 75 75 75 75 75 75 75 31 31 31 31 31 31 31 54 54 54 84 84 84 33 90 90 51 51 51 51 51 51 40 40 49 49 49 49 80 80 80 80 80 80 79 79 79 70 70 70 96 24 61 61 61 69 69 34 34 21 23 23 72 4 4 4 4 4 97 97 44 44 38 38 38 83 83 83 83 83 81 93 93 93 93 93 93 64 71 60 60 20 20 20 94 94 94 32 32 32 32 97 97 86 86 86 86 0 0 12 14 14 14 14 27 27 27 27 27 40 40 48 48 8 95 95 9 9 95 95 24 24 3 3 3 3 3 3 26 26 26 26 26 26 26 26 79 79 82 82 32 32 32 32 32 97 63 63 16 79 48 48 48 9 9 9 9 9 24 24 91 59 59 71 60 45 45 45 45 45 18 18 18 61 43 95 95 21 94 85 85 97 97 97 86 86 86 86 76 76 76 76 76 76 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 62 58 58 58 58 58 58 58 58 58 58 58 56 56 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 35 30', 'duration': 3.52}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_421.wav', 'cpc_km100': '21 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 84 84 84 56 56 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 31 31 31 30 21 85 56 56 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 56 56 58 58 58 58 58 58 58 58 58 84 96 96 22 22 17 17 17 17 27 40 79 79 66 66 70 96 96 59 64 64 64 64 64 60 60 69 69 69 10 10 10 10 10 21 44 44 44 61 61 43 43 41 95 95 95 50 50 73 73 73 73 73 93 93 60 60 60 82 32 32 32 32 32 32 32 96 96 96 96 51 87 87 47 47 47 92 92 92 55 55 89 89 89 89 89 64 79 48 48 48 48 9 9 9 94 94 94 21 85 92 92 92 55 55 59 79 48 48 48 66 66 66 66 96 96 22 22 22 22 22 18 18 18 12 12 12 61 61 53 69 69 69 72 72 72 72 37 37 4 4 4 4 95 95 94 94 94 32 32 32 32 85 97 97 86 86 86 76 76 76 76 21 85 85 85 31 85 85 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 35 35 30', 'duration': 3.44}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_388.wav', 'cpc_km100': '21 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 42 75 75 75 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 31 31 31 31 31 31 54 54 54 54 54 54 58 58 58 58 58 58 58 58 58 84 96 89 89 89 53 53 87 45 45 45 45 45 45 45 45 18 18 18 18 18 18 53 53 53 87 34 34 34 72 72 72 72 37 4 4 4 4 4 96 63 8 89 89 59 59 59 79 79 47 47 47 47 47 47 92 92 92 55 55 59 68 68 68 87 87 82 82 82 32 32 97 86 0 0 89 89 89 89 89 6 6 6 36 36 36 36 36 43 41 95 95 95 95 95 95 95 24 50 73 73 73 73 73 73 8 26 53 79 79 66 66 66 97 97 97 86 86 34 23 44 38 38 38 38 38 57 57 57 57 1 59 71 71 71 71 60 60 60 87 82 82 97 97 97 86 86 86 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 13 13 13 13 62 30 21 85 85 85 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 21 85 62 62 58 58 58 58 58 56 56 58 56 56 56 58 58 56 56 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 30 30 35 35 30', 'duration': 3.92}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_177.wav', 'cpc_km100': '21 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 56 56 56 56 56 58 58 42 42 75 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 77 75 30 21 85 85 31 31 31 31 31 54 54 54 54 54 54 58 58 58 58 58 58 58 58 58 58 58 58 58 84 84 84 84 84 84 84 24 73 73 73 73 73 73 73 73 53 60 60 34 34 34 34 34 23 23 23 5 88 88 16 61 61 43 43 41 95 8 95 95 95 95 95 63 63 63 63 16 16 16 61 69 69 69 69 72 72 4 4 5 45 95 45 24 73 73 73 73 73 73 73 93 53 60 87 82 82 32 32 32 32 32 32 32 32 32 32 96 96 63 63 16 16 16 69 69 69 72 72 37 37 21 23 88 88 79 79 79 66 66 66 66 66 66 96 96 22 22 22 81 81 81 81 81 52 52 51 36 40 40 43 82 94 94 32 32 32 32 97 97 63 86 86 86 86 76 76 76 76 76 76 13 13 13 13 62 62 62 62 62 62 62 62 62 30 21 85 85 19 58 58 58 58 58 58 56 56 56 84 56 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 58 30 58 56 56 56 56 56 58 56 56 56 58 58 56 56 56 56 56 56 58 58 58 56 56 56 56 56 56 56 56 56 56 56 58 58 56 56 56 30 35 30', 'duration': 3.6}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_414.wav', 'cpc_km100': '21 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 30 21 85 19 62 58 58 56 56 62 58 58 58 84 26 26 26 26 26 87 87 82 82 32 32 32 32 97 63 63 16 16 16 16 2 2 2 2 2 12 12 53 53 43 41 41 41 29 29 94 67 63 0 61 61 79 70 70 70 70 63 63 63 16 61 8 87 82 82 82 63 63 63 16 16 16 16 12 12 12 12 12 12 12 12 12 25 25 12 14 14 14 14 14 14 14 14 40 40 40 40 76 76 76 76 76 76 76 76 76 76 76 85 85 85 85 85 84 33 90 90 90 90 90 11 11 11 11 11 8 48 95 95 95 94 94 94 49 49 49 49 80 80 80 80 80 39 53 53 34 34 34 34 34 34 23 23 23 23 97 96 63 79 79 79 48 66 9 96 24 17 17 17 27 40 40 47 47 47 92 92 92 92 55 55 55 55 12 12 12 25 57 39 8 57 57 1 34 34 34 34 23 23 23 23 88 88 64 64 64 64 64 60 60 60 60 76 76 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 30', 'duration': 3.52}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_073.wav', 'cpc_km100': '21 85 85 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 84 56 56 42 42 42 42 42 42 30 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 85 56 31 31 31 54 54 84 54 54 54 54 54 58 58 58 56 97 92 92 55 55 55 55 55 38 18 18 12 12 12 2 57 57 57 1 1 67 67 67 78 78 78 78 14 14 14 14 14 14 14 27 40 40 40 40 76 76 76 76 76 21 31 31 13 13 13 62 62 62 62 62 62 62 62 62 62 84 84 84 84 63 63 16 16 16 16 16 16 57 57 57 57 57 33 33 33 90 90 59 59 59 59 26 93 93 60 49 49 49 49 49 49 80 80 80 89 89 39 53 79 34 34 34 34 21 85 85 85 97 97 97 63 0 79 79 79 48 70 96 17 17 17 17 27 27 40 40 82 34 97 97 92 92 92 55 55 55 55 2 2 12 12 14 14 14 14 14 43 41 41 95 94 94 94 97 10 44 44 44 61 61 61 61 7 7 7 69 98 21 34 23 23 23 23 23 23 23 23 76 76 76 76 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 30', 'duration': 3.6}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_106.wav', 'cpc_km100': '21 85 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 31 31 54 54 56 56 56 30 21 85 85 85 32 85 85 85 85 56 56 56 56 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 97 97 10 44 44 44 44 12 12 59 79 48 48 48 48 9 9 9 9 9 24 24 24 91 91 91 91 93 93 93 64 64 60 8 93 93 81 81 6 52 53 53 69 69 69 69 34 34 72 37 37 37 5 5 5 5 49 49 46 89 89 89 53 53 53 7 69 98 98 98 4 4 4 34 96 0 0 61 61 61 43 41 95 95 95 95 95 95 50 33 24 38 38 38 83 83 83 8 39 39 64 45 18 18 18 18 78 78 17 20 20 20 20 20 20 20 20 20 94 95 95 63 63 63 16 16 16 87 87 47 47 47 92 92 92 55 89 89 89 89 59 64 79 79 70 70 70 70 70 70 95 95 95 9 9 9 9 24 24 24 61 8 95 95 94 94 94 32 32 32 97 23 86 86 86 86 76 76 76 76 76 76 76 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 58 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 30', 'duration': 3.76}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_144.wav', 'cpc_km100': '21 85 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 31 30 21 85 62 62 58 84 84 84 26 26 99 36 36 87 47 47 47 47 47 32 32 32 92 92 92 92 55 55 55 89 89 89 89 89 53 53 43 48 48 94 94 94 95 50 50 50 50 50 50 61 43 43 95 95 95 95 50 50 24 24 73 26 26 53 8 59 48 48 48 9 9 9 9 9 9 24 96 38 57 57 57 57 57 57 57 57 1 1 3 3 3 3 3 3 3 26 26 26 26 26 59 79 45 45 45 45 45 45 45 45 18 18 18 93 93 93 93 93 93 60 60 60 82 82 32 32 97 63 21 3 3 3 26 26 79 79 79 66 66 66 66 96 96 96 89 89 36 36 36 36 87 87 82 82 32 32 32 32 32 97 63 86 0 0 17 17 2 2 2 2 2 2 26 26 26 26 6 6 53 53 53 47 47 47 92 92 92 92 10 72 72 5 21 5 44 44 61 61 61 79 70 70 70 63 63 63 16 16 61 79 95 95 94 94 94 32 32 97 97 97 86 86 86 86 76 76 76 76 76 76 13 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 35 35 35 30', 'duration': 3.76}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_355.wav', 'cpc_km100': '21 56 85 85 62 56 56 56 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 31 31 31 31 54 54 54 58 58 58 54 84 84 84 42 84 84 84 63 16 61 87 87 82 32 32 97 97 97 10 86 44 44 38 38 38 78 78 78 78 78 78 40 40 69 69 34 34 34 23 23 23 23 23 23 23 23 23 23 76 5 21 85 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 84 84 26 26 79 79 34 34 70 70 4 4 32 32 92 92 92 55 55 55 81 81 81 81 81 81 81 52 52 52 52 52 52 1 1 69 69 69 72 72 72 72 72 37 5 21 85 22 85 85 23 23 76 76 76 76 76 76 76 13 13 13 13 13 13 54 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 56 58 58 58 84 84 99 99 61 7 7 7 98 98 98 5 4 34 34 23 21 44 88 88 88 12 12 12 57 57 57 57 78 78 78 78 78 78 27 27 40 40 82 82 32 32 32 32 97 63 0 0 0 59 79 79 34 34 34 34 34 23 23 23 23 23 23 88 88 88 61 43 41 95 95 94 94 94 32 32 97 97 23 5 21 85 85 85 85 76 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 58 30 30 35 35 35 35 35 30', 'duration': 4.16}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_135.wav', 'cpc_km100': '21 85 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 84 56 56 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 31 30 21 56 85 62 62 62 62 84 84 99 99 99 99 87 87 82 82 97 97 86 86 44 59 59 33 70 70 61 7 7 7 98 98 98 98 98 4 4 4 32 66 66 97 96 97 86 86 0 0 12 12 12 14 14 14 47 47 47 47 47 47 92 92 92 21 59 59 59 59 59 71 71 33 33 70 70 70 70 70 70 88 52 57 57 1 1 1 1 1 49 49 49 76 76 76 76 76 13 13 13 13 13 13 13 13 13 13 62 62 62 62 62 62 56 62 62 62 62 62 62 62 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 30', 'duration': 2.08}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_251.wav', 'cpc_km100': '21 85 85 85 62 62 62 56 84 84 56 56 56 42 42 42 15 15 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 19 58 56 56 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 84 84 84 96 96 16 16 12 12 12 12 12 49 49 49 80 80 80 80 39 39 79 79 70 70 70 34 34 34 63 63 63 16 16 61 87 21 47 47 47 32 92 92 92 55 55 89 89 89 89 89 89 89 6 6 6 6 6 53 53 53 69 69 69 10 10 72 4 4 4 4 4 97 97 97 86 86 86 4 87 82 82 82 97 97 86 0 0 0 17 17 17 27 27 40 40 82 82 67 67 8 16 16 89 89 89 89 89 6 6 6 39 53 53 87 82 32 32 32 34 34 23 5 5 5 76 76 76 76 76 76 76 76 76 13 76 76 76 76 76 76 76 76 76 13 13 13 13 62 62 62 62 62 62 62 62 58 58 58 58 58 56 56 30 56 56 56 56 56 58 58 42 42 42 42 42 30 30 65 30', 'duration': 2.72}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_379.wav', 'cpc_km100': '21 85 56 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 84 56 56 56 58 42 42 42 42 42 75 42 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 31 31 31 31 31 54 54 54 54 54 54 54 84 84 84 84 9 9 24 24 91 91 91 91 53 87 87 97 97 97 10 44 44 44 57 57 57 57 57 57 57 78 78 78 78 61 61 8 69 69 69 72 72 72 4 4 4 23 23 37 37 37 37 37 5 5 5 5 4 4 4 33 33 33 33 90 90 90 90 51 59 64 64 64 45 33 33 33 33 90 90 90 90 11 11 11 11 11 64 53 60 60 47 47 47 47 47 32 92 92 96 8 88 59 79 48 48 48 9 9 9 9 9 9 9 24 24 63 16 16 16 16 16 16 53 49 69 69 69 34 34 34 34 37 37 37 37 37 37 37 37 5 5 5 76 76 76 76 76 76 76 13 13 13 13 62 62 62 62 62 62 62 62 62 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 30', 'duration': 2.8}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_078.wav', 'cpc_km100': '21 85 19 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 42 42 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 30 21 85 85 75 75 31 31 31 31 31 31 31 54 54 54 54 54 84 84 90 90 51 51 51 43 43 41 41 95 50 50 50 73 73 73 73 53 53 79 79 70 70 70 70 57 57 57 57 57 57 57 59 59 33 33 33 33 90 90 51 51 51 17 40 8 27 27 40 49 49 49 49 49 49 49 80 80 80 80 80 80 80 80 57 57 57 57 57 1 1 87 82 82 67 67 59 79 79 79 66 70 70 96 96 89 89 89 36 36 36 36 87 82 82 82 32 32 32 32 32 32 97 63 63 63 16 16 16 8 34 34 34 34 34 34 4 4 4 23 97 63 63 63 16 16 69 69 69 72 72 37 37 37 37 5 5 46 46 46 46 46 61 53 53 7 82 10 10 10 10 44 44 44 61 43 41 41 95 95 95 95 95 94 94 94 94 94 94 94 94 13 30 21 85 33 90 90 51 51 51 17 27 40 40 79 66 66 66 66 96 96 96 22 22 22 38 38 38 38 68 68 68 68 87 87 82 82 32 32 97 97 86 86 86 0 12 12 12 12 12 25 25 53 53 69 69 69 69 72 72 72 4 4 4 4 97 8 63 61 61 87 87 82 34 34 34 97 63 5 86 76 76 76 76 76 76 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 30', 'duration': 4.24}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_213.wav', 'cpc_km100': '21 85 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 56 56 56 56 58 58 58 42 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 30 21 42 42 75 31 31 75 75 75 75 31 31 31 31 54 54 54 54 54 54 54 58 58 58 58 58 58 58 84 99 99 61 87 87 82 82 97 97 86 86 44 59 59 59 90 51 51 7 7 7 98 98 98 4 4 4 4 32 32 97 97 86 86 86 8 89 59 59 71 71 71 87 67 67 67 45 45 45 45 45 45 45 45 60 60 60 60 47 47 47 47 47 92 92 92 55 55 55 55 59 79 48 79 70 70 70 70 34 23 23 23 23 23 23 23 88 17 17 17 17 27 27 27 68 40 40 40 40 21 69 10 10 49 44 44 44 61 61 43 43 95 95 95 94 94 94 94 94 32 32 32 13 13 13 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 62 62 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 35 30', 'duration': 2.88}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_192.wav', 'cpc_km100': '21 56 56 19 58 58 58 58 58 58 58 58 58 58 58 56 58 58 58 58 58 58 58 58 58 58 58 56 42 42 42 42 42 42 42 42 42 75 75 75 75 75 75 75 75 75 75 75 75 28 28 28 28 28 75 28 28 77 75 75 75 77 75 75 21 85 85 77 75 75 75 77 31 31 31 31 31 31 54 54 54 54 58 58 58 58 58 58 58 58 56 84 84 84 63 16 16 16 16 16 57 57 57 57 57 57 57 1 1 7 7 98 98 98 98 5 5 0 61 87 47 47 47 47 47 47 47 92 21 92 55 55 89 89 89 89 89 89 93 64 43 48 48 41 94 94 94 97 97 97 97 10 86 44 44 44 38 83 83 83 83 83 83 83 36 53 53 47 47 47 47 32 32 32 97 97 5 3 3 3 3 3 3 3 99 99 43 41 41 50 50 50 8 16 16 61 87 87 47 47 92 92 92 72 72 72 5 0 0 0 0 61 61 53 69 69 69 69 72 72 4 4 4 97 97 5 0 0 0 61 61 43 41 95 95 94 94 72 72 72 72 37 37 5 5 4 4 23 23 88 88 88 88 3 3 3 8 3 3 3 3 3 26 26 26 26 26 26 39 39 39 39 39 39 71 71 45 18 18 18 18 18 61 61 43 43 95 95 95 94 94 94 94 94 32 32 85 85 13 13 13 13 13 13 13 13 13 62 62 62 62 62 62 62 62 62 62 62 62 30 62 62 62 62 62 62 62 30 30 35 35 35 35 35 35 30', 'duration': 3.36}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_298.wav', 'cpc_km100': '21 85 85 85 56 56 56 56 56 62 42 42 42 42 42 42 42 42 15 15 75 75 75 75 75 28 28 28 28 28 28 28 28 28 28 28 28 28 28 77 77 77 77 77 77 77 77 77 77 31 31 31 31 31 54 54 54 84 84 51 51 51 78 87 21 47 47 47 47 92 92 92 55 55 89 89 55 89 89 89 59 43 48 48 48 9 94 24 24 17 17 17 17 17 17 80 2 2 2 2 57 57 57 57 57 78 78 78 78 61 61 61 43 43 82 94 32 32 32 32 32 96 96 22 22 22 17 12 8 17 17 27 27 27 27 40 40 69 69 69 72 72 72 37 37 37 37 37 37 37 37 37 37 5 5 5 76 76 76 76 76 76 76 13 13 13 13 13 13 13 13 13 13 62 56 56 56 56 84 84 84 84 84 23 23 23 23 23 23 23 23 23 21 88 88 81 81 81 81 81 81 52 52 52 52 52 1 1 66 66 66 66 66 66 96 96 22 22 22 17 17 17 17 27 27 27 27 27 40 40 69 69 69 72 72 10 37 37 37 37 37 37 37 5 5 5 76 76 76 76 76 13 13 13 13 30 13 62 62 62 62 62 62 62 62 62 62 62 62 62 42 42 42 42 42 42 58 58 58 19 58 58 58 58 58 58 58 58 31 31 31 58 58 58 58 58 58 30 30 35 35 35 35 30', 'duration': 3.04}
{'audio': 'data/VCTK-Corpus/wav16_silence_trimmed_padded/p304_100.wav', 'cpc_km100': '21 85 19 58 58 84 56 56 58 58 58 56 56 58 58 56 56 56 58 58 58 58 58 56 56 58 58 58 58 58 58 58 58 58 58 58 56 56 56 56 56 56 56 56 56 56 56 58 58 42 84 42 42 42 42 75 75 75 75 75 75 75 75 30 21 85 31 31 31 31 54 54 54 54 54 54 54 54 62 84 84 63 63 16 16 16 87 87 82 82 82 97 97 10 0 44 44 17 17 87 47 47 47 92 92 92 2 2 2 12 12 53 87 82 82 32 32 32 32 63 63 3 63 63 16 69 69 69 21 72 72 37 5 4 4 4 4 92 92 92 38 38 38 83 83 83 83 83 53 79 66 66 66 66 66 32 32 32 32 97 97 97 97 86 86 86 86 76 76 76 76 76 76 76 76 76 76 76 13 13 13 76 13 13 13 13 13 62 62 62 13 30 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 56 56 58 58 58 58 58 58 58 58 58 58 30 30 35 35 35 35 30', 'duration': 2.32}
